target,weight,color
orange,103.50515091068515,orange
orange,90.71256796468688,orange
apple,128.97868008138744,green
orange,95.9220411901196,orange
apple,106.54006437476482,green
apple,53.206737741399,green
apple,67.98904773225541,red
apple,78.70076398085193,red
orange,96.20289331090102,red
orange,93.9793418472495,orange
apple,105.67066823035829,green
apple,146.41133598788653,red
apple,53.912140260754484,red
apple,59.11903142046601,green
apple,90.59615275352279,red
orange,98.20900148378803,orange
apple,128.3912840538669,red
apple,87.39454529189887,red
apple,103.6674502111152,red
orange,104.97934414590219,orange
apple,147.9024787665119,red
orange,96.1388321974349,green
apple,145.16719854655264,red
apple,135.98298552576784,red
orange,98.50639130445452,orange
orange,96.65635401074432,orange
apple,120.24524698193306,red
apple,122.18218479990767,red
apple,143.95792435270693,red
orange,98.5423451090691,orange
orange,95.23666863730612,orange
orange,100.41057630817855,orange
orange,100.00095364452822,orange
orange,94.05632015754944,red
orange,91.67611017737624,orange
apple,139.19915429642097,red
orange,92.29065993964389,orange
apple,132.97355396453943,red
apple,55.94039010937686,red
orange,106.69769150783661,orange
orange,108.04949526334553,orange
orange,96.42684057001559,orange
orange,101.47614569462964,orange
apple,59.10306849933199,green
apple,111.92728375875313,red
apple,114.7484450766236,green
apple,141.05148710921284,red
orange,103.92728233563399,orange
apple,88.85327476629429,green
orange,107.1650294477404,orange
orange,93.0148232407811,orange
apple,125.81912627082322,red
apple,128.43347215878418,green
orange,90.54755796215228,orange
apple,125.01406732653727,red
apple,95.3023586715963,green
orange,91.32459764924464,orange
orange,104.28470929936194,orange
apple,89.85474412530709,red
orange,99.80348506527925,orange
orange,92.99167186087726,orange
apple,149.44326400043434,green
orange,94.10144307617405,red
orange,95.79784378772351,orange
apple,84.51695986093374,green
apple,134.13526595967653,red
orange,107.88580779834788,orange
apple,149.87787122884802,red
apple,100.52353626126578,green
apple,131.5072874967898,red
apple,81.38755819332724,red
apple,85.67427975177446,red
apple,51.67485950859423,red
apple,84.79281525124202,red
orange,96.46152375659179,orange
apple,96.37370471521058,red
orange,96.58785123425126,orange
orange,96.65259303010696,orange
orange,109.78202045945332,orange
orange,95.45574402496253,orange
apple,90.44618911467668,green
orange,101.95167772787279,orange
apple,69.77336083258629,red
orange,97.9125621702667,orange
orange,95.5072368918757,orange
apple,101.22751742703778,red
apple,85.57345148751641,red
apple,109.09788830324361,green
apple,67.48463080559745,red
apple,127.1518428821871,red
apple,55.393744649061794,red
apple,114.05354798676399,red
apple,122.21500123060646,red
orange,104.8963349057274,orange
apple,108.06254345828569,green
apple,50.33501220924934,green
apple,58.583618533345714,green
apple,120.47635002011585,red
orange,95.9914823375036,orange
apple,88.46844435123307,red
orange,91.03631560007932,orange
orange,103.48328668931319,red
orange,91.93575951511622,orange
orange,109.03176799542156,orange
apple,118.65677124802106,red
orange,91.43132233322412,orange
apple,104.13952056750023,red
orange,93.17966995885146,orange
orange,90.89706802330582,orange
apple,61.705914123898495,red
apple,147.38886063413048,green
apple,135.0079517106214,red
apple,109.97922498035464,green
apple,59.82952159712097,red
orange,104.26729242740939,red
apple,96.8769647594336,red
orange,97.66368608015146,orange
orange,93.08688982133845,orange
apple,94.32991096835451,red
orange,100.72924366905796,orange
orange,104.09077125143381,orange
orange,107.0649508143766,orange
apple,67.65189568093551,green
apple,139.29526792109505,green
orange,107.21773518836463,orange
orange,93.46201735232944,orange
apple,77.07740475719002,red
apple,83.35702147757108,green
orange,101.41312496423458,orange
apple,116.55496299652185,green
orange,102.58026204729222,orange
apple,120.94674912469058,red
apple,73.34822425923728,red
orange,96.78695973416507,orange
apple,149.8317692979951,red
orange,101.79615395827385,red
apple,98.92176822308355,red
apple,69.01787186187875,green
apple,112.79426307317097,red
apple,141.53496064731814,red
apple,91.55518297729725,green
orange,101.95832985474111,red
apple,117.24834515347813,red
apple,77.78770518563574,green
apple,64.53585833114658,red
orange,97.6085963367572,orange
apple,149.73266853536444,red
orange,102.27729954990455,orange
apple,145.17853883912636,red
orange,98.9224478352971,orange
orange,99.26399037488346,orange
orange,99.42329694924169,orange
apple,99.28087117736843,red
apple,86.52854724401288,red
apple,148.74408876732713,green
orange,100.6754415897563,orange
orange,108.07615370816718,orange
orange,95.89086702984962,orange
apple,115.76610140671593,red
apple,110.49907784979274,green
orange,91.87541949938424,orange
orange,93.49846377096948,orange
orange,97.11095737593301,orange
apple,99.9521084356567,red
apple,137.40150668189216,green
orange,108.97372353580013,orange
apple,127.96568745597796,red
orange,94.58232388067366,orange
apple,72.37470611723664,green
orange,96.27779347807049,orange
orange,94.9926497985001,orange
apple,76.75009310849926,red
orange,104.16487481693837,orange
orange,101.01155328865836,orange
apple,55.16032656539649,red
apple,80.024928246957,red
apple,77.46322048081461,green
orange,92.87955096645891,orange
apple,80.11967862549272,red
apple,71.5196386985391,green
orange,93.15236165616,orange
orange,106.3031952765379,orange
orange,104.2286582348528,orange
apple,64.73562933129287,red
apple,54.623716988994765,red
apple,65.6202646802046,red
orange,102.82552073425862,orange
apple,110.45340166868363,red
apple,142.08622652312795,red
orange,103.33449054578521,orange
orange,98.57226993850833,orange
apple,148.02530042802047,red
apple,88.17442043538703,red
orange,93.82157828500577,orange
apple,142.7928176992494,red
orange,90.86044631355996,orange
apple,76.34294637466365,red
orange,100.3505147125511,orange
apple,136.7308257590922,green
orange,108.3046032549973,green
apple,70.45980473892965,green
apple,143.12714881223232,red
orange,109.50644842531146,orange
apple,138.68926653053813,green
orange,100.33683460552538,orange
apple,73.64881419985792,red
orange,90.63631353531156,orange
apple,53.317939406876626,red
orange,106.10215800289699,orange
orange,103.67379358855086,orange
orange,108.70987990885234,orange
orange,102.06845105974452,orange
apple,90.37036179451101,red
apple,118.89517200039188,green
orange,104.18961016635166,orange
orange,98.31796755771255,orange
orange,107.08930375072346,orange
orange,108.04533240129336,orange
apple,129.34253508605156,green
apple,139.5276552661722,red
apple,82.81814276083617,red
orange,105.28804326697987,orange
apple,148.44400038256055,red
apple,95.79174697434712,green
apple,139.78467193674865,red
apple,128.14751323098767,green
orange,104.77257643931893,orange
apple,86.50335510367665,green
apple,61.54947905056706,red
apple,136.5999274574687,red
apple,113.21349312123692,green
orange,91.05473342633579,orange
apple,54.5476874134889,red
orange,102.27146255124731,orange
apple,115.08445240437595,green
apple,88.61933957982907,green
apple,98.78914722777927,red
orange,93.51722476010228,orange
apple,109.28378259104477,green
orange,92.40288558112253,orange
orange,97.9409686773237,orange
apple,98.12413591990048,red
apple,126.94434661708384,green
orange,96.91476414928812,red
apple,68.02546528003835,green
orange,102.57756513461452,orange
orange,98.39477243825655,green
apple,67.0510981483285,red
orange,102.4251596087146,orange
apple,54.387242301818596,green
apple,110.70659754667702,red
apple,78.59011202094779,red
apple,90.73466378501533,red
orange,107.18129587656328,orange
apple,90.98058656638817,green
orange,99.76503493569896,orange
apple,113.55003887985615,red
apple,135.78905291823034,green
apple,116.7098660653089,green
apple,84.9034196767704,green
apple,124.79217431461521,red
orange,109.25268875117925,orange
apple,135.24715086615157,red
orange,96.33801210887596,orange
orange,92.57811990026292,orange
apple,127.669855444856,green
orange,109.48928522633139,orange
apple,135.87042073087775,green
apple,54.0854806842875,red
orange,93.87762633494297,orange
apple,144.5826513216245,green
apple,99.57308735453915,red
orange,103.8281829705165,orange
orange,92.46724333943993,orange
apple,66.33614846489814,red
apple,97.95708861246433,red
orange,103.03926622500677,green
orange,99.96100942310426,orange
orange,90.53614248545357,orange
apple,70.31165205487561,green
orange,93.81214745513971,green
orange,101.23455119350585,orange
apple,128.7994214441981,green
apple,129.88219551940745,green
apple,51.723862815649234,red
apple,114.45378064014479,red
apple,75.5422778607257,red
orange,94.42202310684092,orange
apple,148.54760114832737,red
orange,95.09067279394023,orange
orange,101.59088997841903,orange
orange,94.5855261859863,orange
apple,63.353288726281946,green
apple,123.49696315937325,red
orange,91.68173776906083,orange
apple,143.33908796970547,red
orange,90.86395203623648,orange
orange,103.70975653200716,orange
apple,118.81650706726393,green
apple,113.49163311459073,green
apple,121.43123640413832,red
orange,107.91112488923152,orange
orange,91.94478314112102,orange
orange,95.20301512698641,orange
orange,103.33725333211217,orange
orange,108.33703988147425,orange
apple,51.29525848716815,red
apple,111.4744185952716,red
orange,95.37395826838274,orange
orange,93.43969075559733,orange
apple,61.540171445907454,green
orange,106.91685530572558,orange
apple,91.62379992329352,red
orange,101.91712288937944,orange
apple,82.11067492292517,green
apple,132.19882448979172,green
apple,103.43598353566426,red
orange,94.42615857082316,orange
orange,101.31697516390547,orange
orange,102.9028776982189,orange
orange,106.15099067720577,orange
orange,103.96960361825651,orange
orange,96.16890543070201,orange
apple,136.56412107366856,green
apple,107.734316766041,green
apple,51.381493167308,red
apple,104.43090820833973,green
apple,63.579147850652674,red
apple,140.9701770756906,red
apple,63.83620367411219,green
orange,106.50954660691863,orange
apple,84.87054570711597,green
orange,97.58344057380079,red
orange,106.70584479076564,orange
orange,109.94653797740769,orange
apple,100.49771905251845,green
apple,55.52237685288336,red
apple,76.87553315659565,green
orange,96.06625184633903,orange
apple,99.58247531903214,green
apple,79.7169417932468,red
apple,66.80517002991827,red
orange,98.6566317482293,orange
orange,95.7133924489029,orange
apple,72.61969807735068,red
apple,53.619450738454276,red
apple,125.52612457922433,green
apple,88.00118102975495,green
orange,104.87321697294834,orange
orange,96.4748879478554,orange
orange,107.65367387215977,orange
orange,99.66483877280378,orange
orange,106.40480734084896,orange
apple,58.73568730051585,red
apple,81.43288465379878,green
apple,67.58159568757716,green
orange,94.21801914101718,orange
orange,100.91945997611938,orange
orange,94.6358434552263,orange
orange,107.9926597751753,orange
apple,75.513314985623,green
orange,95.32434936720539,orange
apple,55.261986109761374,green
apple,137.48044152311854,red
apple,144.58759399096135,red
apple,146.26874975759551,red
orange,106.89646696008117,green
orange,102.50802587198812,orange
orange,103.72354811659228,orange
apple,77.24603598810408,green
orange,108.88619203685106,orange
orange,93.36926004839773,orange
apple,56.829974959384735,red
apple,58.973170311582805,green
orange,109.76578234677484,orange
apple,143.42115374658732,red
apple,64.82742342514007,red
apple,127.38400176691572,red
apple,61.95911442999663,red
orange,104.91089914922951,orange
apple,107.29779120263376,red
apple,108.3585029162405,red
apple,81.6106803229821,red
orange,102.37525231197388,orange
orange,106.00560094592004,orange
orange,105.02218942132338,orange
apple,139.3835594022397,red
apple,102.29337621249178,red
orange,95.47897856463443,orange
orange,93.15861411333344,orange
apple,53.70122956956377,red
orange,107.22959584685015,orange
apple,55.25882545451534,red
orange,107.57757121306106,orange
orange,98.30775792190985,orange
apple,72.12447648469053,red
apple,87.43423527946796,green
orange,103.5614584445322,orange
orange,105.6176526653899,orange
apple,103.36521389756945,green
orange,100.69112615340649,orange
apple,137.65890592725236,green
apple,124.62349243430809,red
orange,95.70901830909247,orange
apple,102.01694620286696,red
orange,94.38944449276659,orange
apple,93.94173705887101,green
apple,63.24134324644025,green
orange,91.55494701558372,orange
orange,99.87494734788302,orange
orange,90.33288600584352,green
orange,106.64152161064759,orange
apple,112.77288289243617,red
orange,101.26546316525098,orange
apple,57.1370660101655,green
apple,102.74761566607125,red
apple,132.64184965975102,red
orange,99.58261432180703,orange
apple,88.42885923208527,red
orange,92.67554304531018,orange
apple,77.38566929350144,red
apple,125.19361566582438,red
orange,97.0434208413807,orange
orange,92.76047327244906,orange
orange,104.70194339630831,red
apple,147.05457072688765,green
apple,99.8597759643437,red
orange,90.75598353078317,green
orange,94.2112172580618,orange
orange,99.67713254809671,orange
orange,102.21792927629153,orange
apple,141.2480360325183,red
apple,130.36158749059712,green
apple,76.24192967069877,red
apple,106.15749010042813,red
apple,138.6901993140327,green
orange,107.43186961671614,orange
orange,100.28142787750777,orange
orange,106.41693606296295,green
orange,100.89867807495,orange
orange,101.3046164661547,orange
orange,103.22087363346627,orange
orange,97.15108934399835,orange
apple,87.63261166701409,green
apple,100.95077164294736,green
apple,74.60851638445041,green
apple,123.43143457181198,green
orange,108.0758075658903,orange
apple,142.59332087083618,green
orange,99.10776781915774,orange
orange,103.54678625753661,orange
apple,140.4378597484064,red
orange,90.48425418307299,orange
apple,123.7747289711157,green
apple,119.34266501131323,red
orange,101.28908855294294,orange
orange,95.05995905768884,orange
apple,149.8042242129912,red
orange,90.1458874870313,orange
apple,50.51294359569162,green
orange,102.5882827161931,red
orange,90.9020791862255,orange
apple,102.83292554271404,red
orange,97.18750639291261,orange
orange,103.62042434861688,orange
orange,91.15873067391261,red
apple,103.91794136454547,red
apple,87.68790160650589,red
apple,56.845180956717286,red
orange,96.80275827527734,orange
apple,90.45527026059645,green
orange,104.92589054232968,orange
apple,76.50942387795274,red
apple,83.3431016076635,red
apple,110.39893884676155,green
apple,74.1236183937084,red
apple,90.72877054423589,green
apple,105.07061881443306,red
orange,105.46156897120164,orange
orange,92.60463246800299,orange
orange,93.82867105393404,orange
apple,85.32849157083027,green
orange,91.58742296262308,orange
apple,108.22732245887438,red
orange,92.26722085030671,orange
apple,82.85274621972462,green
apple,103.22090094278937,green
apple,109.0622540046572,red
orange,99.70251540909223,orange
apple,131.29000938211271,red
apple,136.49689318180373,green
apple,148.77070727351955,green
orange,109.87962415065235,orange
apple,137.791763149218,red
orange,94.9794418499388,orange
orange,100.9723771083358,orange
orange,90.90167075956387,orange
orange,90.58659507662738,orange
orange,108.31584940828115,orange
orange,96.1539342138507,orange
apple,140.69577550887294,red
apple,76.55118388974563,green
apple,141.75805747163562,red
orange,100.5375959268539,orange
orange,101.35832401562391,orange
apple,122.41760306730917,red
apple,136.5757655885899,green
apple,138.7818443385464,red
orange,108.22655087431731,orange
orange,93.54164889922735,red
apple,144.27247451446573,red
apple,149.98159825848438,green
apple,121.83880853054987,red
orange,99.67292560646447,orange
apple,116.82820796313307,red
apple,130.7794918438571,green
orange,99.94813829656347,orange
orange,104.88185544336929,orange
orange,93.42863853220204,orange
apple,132.53832722814855,red
apple,130.90138791332242,red
apple,131.64289509701698,red
apple,113.70470595855818,red
apple,132.80667720458848,green
apple,92.8291045951582,green
orange,90.05018888752069,orange
orange,92.17196715171546,orange
apple,124.15139969201611,red
apple,72.64204378229608,green
orange,96.83109834226545,orange
orange,100.78992303172834,orange
apple,112.07038242832593,red
apple,130.6619359279325,green
orange,105.45055518796727,orange
orange,95.09625622738118,orange
orange,98.08748766826997,orange
orange,104.21040430530083,orange
apple,130.23589831870947,green
orange,100.18651628374606,red
apple,106.1274094591945,green
apple,89.97705417156439,red
apple,72.27778209479052,green
apple,97.21891958760486,green
apple,122.33869603183153,green
orange,98.38842326191642,orange
apple,133.80275539159544,green
orange,101.1587954615359,orange
apple,140.024223523516,red
orange,93.09138813297406,orange
orange,96.02450492945927,orange
orange,109.50275075875942,orange
apple,61.926244577907084,green
orange,101.963069378572,orange
orange,104.82520671476357,orange
orange,106.78800847591492,orange
orange,96.90041924374981,orange
apple,102.11826351793178,red
orange,91.75570453093633,red
orange,104.66622434499781,orange
orange,104.67470534212808,orange
orange,93.25432556445521,orange
orange,99.73624807453294,red
apple,116.83195376121945,green
orange,108.69043934393189,orange
apple,93.08610823387805,red
apple,125.03210778579884,red
orange,107.30600562902524,orange
apple,90.79841402612104,red
apple,108.51862786850748,green
orange,99.91287128034683,orange
orange,93.23183012954703,orange
orange,105.82386936804295,orange
orange,91.02352468624426,red
orange,106.82366836646514,orange
apple,93.77057089999069,red
orange,99.53151938692126,green
orange,92.0850242973823,orange
apple,138.58990355492762,green
apple,116.65661623548561,red
orange,94.96265756501151,red
orange,98.45889090157512,orange
apple,65.67347034500405,red
orange,104.94825072696474,orange
orange,101.08266527250352,orange
apple,78.05074643183275,green
apple,57.607022724642086,red
orange,94.44453788092417,orange
orange,96.28489117283712,green
orange,92.83602546809072,red
orange,99.9397509952614,orange
orange,92.6216923517246,orange
orange,93.57850933136439,orange
orange,100.03310880652836,orange
orange,108.99175337105204,orange
orange,91.59831476204383,orange
orange,99.44731529119976,orange
apple,104.8524383315594,green
orange,96.0655074365557,orange
apple,119.31701428813038,red
orange,102.83986732770951,orange
apple,59.16144063329672,red
orange,101.36824136003601,orange
orange,104.84593395746734,orange
orange,106.39119672372979,orange
orange,106.57379155583908,green
orange,105.31417736139981,orange
orange,98.47812593071224,orange
orange,97.83622289685671,orange
orange,107.49253122202765,orange
apple,84.5210249621068,green
orange,91.0258448707807,orange
orange,93.74506824258448,orange
orange,102.52044914774856,orange
orange,104.93958656673604,orange
apple,54.11448564851297,green
apple,70.83157917891975,green
apple,129.51956074688988,green
apple,69.74332368212477,red
orange,102.51245313720932,red
orange,104.96511510714605,orange
orange,95.10180680657766,orange
orange,90.8767810131991,orange
apple,60.624099593381644,green
apple,142.5436405870085,red
apple,129.87065472542093,red
orange,92.39925006364454,orange
orange,96.70246083459224,orange
apple,144.58807793714973,red
apple,76.82332397688984,red
orange,102.72896067418614,orange
orange,92.37292975868192,orange
apple,84.29042038073305,green
orange,103.15203031340289,red
orange,102.06292684955594,orange
apple,88.20954328358522,red
orange,96.7500797503187,orange
apple,133.43357753699706,green
apple,52.42363595619859,red
apple,108.47805851977893,green
orange,94.69796194112315,orange
orange,105.08636848100062,orange
apple,130.024141916884,red
apple,107.9546160490084,red
apple,94.15641523312064,red
orange,100.85975710244158,orange
apple,78.17423373466512,green
orange,90.53300403534146,orange
apple,114.12531742685044,green
apple,70.0130011849856,green
apple,84.85423532745182,green
orange,92.63786723462788,orange
apple,130.21323391083627,red
apple,80.43427462527426,red
apple,53.61627774987414,green
orange,95.86066569979711,orange
orange,105.63041121591601,orange
apple,143.9877009181107,red
orange,101.83171215106104,orange
apple,70.19968413787942,red
apple,63.868588336722595,red
apple,137.25316311826288,green
apple,57.20505202903975,red
orange,98.13288019039689,orange
orange,96.18051165219333,orange
apple,137.16298870227013,green
apple,142.03354516447092,red
orange,92.55600603169418,orange
orange,91.31491956752978,green
orange,107.81238128945925,red
orange,99.95042785076772,orange
apple,142.36561915414185,green
orange,101.14743462018436,orange
apple,109.23198082771889,green
orange,98.01463184376537,orange
orange,107.42665963880528,orange
apple,82.15350195311632,red
apple,123.07036160946038,green
apple,101.44976958987901,red
orange,107.3574963361285,orange
orange,101.80404119098677,orange
apple,60.51207301168046,green
apple,90.1844221882578,green
apple,139.742406701027,red
orange,105.48341993873782,orange
orange,99.64220930891857,orange
orange,109.63624304962318,orange
orange,102.06284912775205,orange
orange,91.15201244731327,orange
orange,98.68266290067186,orange
orange,94.58280531060242,orange
apple,72.69547224641323,red
apple,78.44929654793623,green
apple,111.6565069797853,green
orange,95.80551333009669,green
orange,100.52567780236815,orange
orange,103.31764738376297,orange
orange,95.87995763543492,orange
orange,97.41501615092389,orange
orange,102.05610861463937,orange
orange,105.70330502361169,green
apple,54.79504591401382,green
orange,92.84165961843064,orange
orange,97.86693624229709,orange
apple,50.157090334046885,red
orange,106.7994080650795,orange
apple,104.74752163729768,green
orange,95.87470029515768,orange
apple,113.30059031152632,red
apple,113.44920601768747,red
orange,109.5703934876278,orange
orange,92.90234192837397,orange
orange,93.66107367479832,orange
apple,66.5735920913117,green
orange,108.46511102805113,orange
apple,103.74572789922114,red
apple,104.3055017307907,red
orange,100.25411185296034,orange
orange,106.78595046521635,orange
orange,96.17105625785294,orange
orange,98.84174484897244,orange
orange,92.42136794305188,orange
apple,115.01331430688147,red
orange,107.7035222521983,orange
orange,100.76470502046283,orange
orange,97.0249835088929,orange
orange,96.88402516971027,orange
orange,95.65244143271151,orange
apple,74.35072769181825,green
orange,100.08650660842184,orange
apple,76.49816658186737,red
orange,99.61287282246644,orange
apple,94.31026973585159,green
apple,89.64548741663074,green
orange,97.41012922206626,orange
apple,120.52868049050781,green
apple,94.08038016638511,red
orange,104.55742108114536,orange
apple,92.41035709065595,red
orange,94.78959694142199,green
apple,122.47254772338411,red
orange,96.5292871910209,orange
orange,106.57144688479816,orange
apple,67.15113332870185,green
orange,90.00692776153844,orange
apple,105.11949800601076,green
orange,102.08826926393333,orange
apple,87.58059290288338,green
orange,91.67158751696672,orange
apple,80.24071784441811,red
orange,109.63115303205672,orange
orange,103.17583799427146,orange
orange,99.7685286408338,orange
orange,104.2824839742986,orange
orange,95.37209565634686,orange
orange,105.6863265658834,orange
apple,139.93202019850327,red
orange,104.16945808870439,red
orange,94.32469038356146,orange
apple,52.437424107601096,red
orange,109.17658081147155,orange
orange,109.43758704024094,green
orange,96.69199210879528,orange
apple,112.12798623390076,red
orange,98.19747801779317,orange
apple,58.77737152804875,red
apple,92.48694602158166,red
orange,94.48712806576762,orange
orange,105.579277232745,orange
orange,99.28965876688342,orange
apple,54.629950587654406,green
apple,124.28929243971334,red
apple,89.73485946063937,red
orange,104.70175955686693,orange
apple,127.78078896563879,red
apple,56.70530221531308,green
apple,83.1743955185374,green
apple,118.68506092226683,green
apple,95.71703587853828,red
apple,52.534403211204385,green
orange,98.80265421863385,red
apple,102.14571725778339,red
apple,98.11143223694586,red
apple,117.65596694081663,red
apple,61.99118018681319,green
apple,98.4328483534182,red
apple,68.40275752209406,green
apple,87.2655680212307,red
orange,98.51817820282767,orange
orange,107.64458407071989,orange
apple,86.1593803155884,red
orange,109.58352481639047,orange
apple,122.93752219801732,red
orange,109.0602165904017,green
orange,92.71608323341822,orange
apple,73.41395796923426,red
orange,102.44553530242325,orange
orange,90.564730847767,orange
apple,71.95203850491815,green
apple,100.86614713324585,red
orange,101.57609313202602,orange
orange,100.04002692652159,orange
apple,90.656929015931,red
apple,82.08409079576937,green
apple,138.95945586260376,red
apple,96.74820324941487,red
orange,95.501627828182,orange
orange,101.60167045624645,red
orange,96.16310975348402,orange
orange,96.22165809341665,orange
apple,124.3840043731993,red
apple,67.42508807787394,red
apple,109.8168570586441,green
apple,131.45128746818295,red
orange,94.65436970563194,orange
apple,121.60012253711729,green
orange,93.57497542721613,orange
orange,102.06125471351554,red
apple,87.92380323171216,green
orange,107.44523328177837,orange
apple,72.3523988232869,green
orange,94.02981539369756,orange
orange,96.78565803618503,orange
orange,95.71246457533574,orange
apple,68.24802666086569,green
apple,102.16668588405595,red
apple,122.41047885328445,green
orange,91.42929415044914,orange
orange,93.75555057489292,orange
apple,128.2355066745248,green
orange,104.44448079369104,orange
apple,111.75984105750217,green
orange,102.01743693077994,orange
orange,96.9466581417007,orange
orange,94.7236314597437,orange
orange,109.52817139708851,orange
orange,99.52954988101327,orange
apple,110.12010482741368,red
apple,92.81586156911112,red
apple,113.0949704525263,green
orange,102.6684743433231,orange
apple,107.74139750925397,red
orange,107.33754760306302,orange
orange,101.67241215735311,orange
apple,116.00616550201643,red
orange,103.86777965032726,green
orange,100.2928175590952,orange
apple,54.49071219022991,red
orange,94.00081075207883,orange
apple,139.9415547044448,green
apple,122.18209793797891,red
orange,109.42422014005973,orange
orange,99.38308122197728,orange
orange,102.76701856116411,red
apple,70.26125238979051,red
orange,94.8201817296719,orange
apple,56.081297404931185,red
apple,50.5603686865709,green
orange,102.66464245945618,orange
orange,93.97384339985435,orange
orange,99.00090153236236,orange
orange,105.57879824320283,green
orange,107.16804387721012,orange
apple,129.77813175798016,red
apple,115.66922374326715,green
orange,97.79524699223087,orange
apple,64.53637549180684,red
apple,134.22302812534272,red
apple,90.43918402564736,red
orange,104.6418780048054,orange
orange,99.93680793898776,orange
apple,95.7831436407284,red
orange,109.21798461059913,orange
orange,90.84338169980047,orange
orange,103.12333166270452,orange
apple,107.42965853605224,red
orange,97.32049249003988,orange
orange,106.78811686103883,orange
orange,100.07361598287257,orange
apple,70.2051220319407,green
orange,103.60866416263315,orange
orange,90.220598897854,red
orange,92.5313082767915,orange
orange,93.89032390504318,orange
orange,108.88725062524756,orange
orange,90.25787785542778,orange
orange,99.02181669981778,orange
apple,92.08396229511632,red
orange,92.91965497911863,orange
orange,94.68203631301184,orange
orange,99.24691268605702,orange
orange,98.94555851726744,orange
orange,99.75891314650252,orange
apple,99.48532467213771,green
apple,52.78853285079693,red
orange,103.96873732266488,green
orange,90.24647045850753,orange
apple,89.26305219154332,red
orange,101.66691552339445,orange
apple,99.34171372370275,red
apple,94.46904819973905,green
orange,91.27382166540147,orange
orange,97.05373390627189,red
apple,55.5108708777149,red
apple,66.63999926287094,green
apple,59.256586950790165,green
orange,94.92332811465812,orange
apple,58.14230450424013,red
apple,144.80548651423248,green
orange,100.1679058731126,orange
orange,105.7720215360698,orange
orange,95.58043320584468,orange
apple,51.974613615414455,green
apple,67.66043846574853,red
apple,130.62454139987824,red
apple,68.33089640885416,red
orange,93.3967971679218,orange
apple,55.90211344817704,red
orange,106.73857717501215,orange
orange,105.32809830372341,orange
orange,108.15219017926249,orange
apple,90.39965037545102,red
orange,105.05049721991037,orange
orange,98.32050264488723,orange
orange,105.64447438785375,orange
apple,53.3677641243952,red
orange,98.6611727054282,orange
apple,103.51601228433779,red
orange,102.10600989585583,orange
apple,107.14574678879936,red
orange,104.22423607132478,orange
apple,80.74541281612441,red
orange,95.4897850873502,orange
orange,91.58208392390807,orange
orange,103.47478372646115,orange
orange,91.79750897513705,orange
apple,76.00152520951906,green
apple,63.617193251416815,red
orange,108.77963235320382,orange
orange,101.24528153431021,orange
orange,100.4286880284644,orange
apple,106.96961152888234,red
orange,109.54952044267364,orange
orange,109.2489575221773,red
apple,140.49701465335502,red
orange,96.4474475024219,orange
orange,100.65154425664079,orange
apple,55.171217703331536,red
orange,106.66239045958596,orange
apple,60.58968140766867,red
orange,102.7611658371006,orange
orange,93.06807789649677,orange
orange,98.85122621275471,orange
orange,95.53541122289002,orange
orange,100.91454829272206,green
apple,98.86985896068776,red
orange,101.29286884984913,orange
apple,94.65593482736028,red
apple,66.83580365975266,green
apple,65.81976362774859,red
apple,55.5835919189704,red
apple,51.04728947242347,red
apple,135.57598528229252,red
apple,127.83809314970381,red
apple,114.86250830924013,red
apple,141.327872257485,red
apple,116.30513538169551,red
orange,96.51087302722365,orange
orange,107.66054303673329,orange
apple,133.18256148991458,red
apple,118.87655264926045,green
apple,129.66625714192998,green
orange,105.8340891424439,red
apple,67.36422535412399,green
apple,64.45905162409704,red
apple,99.71816051333522,green
apple,112.97323982836693,green
apple,84.82965835169495,green
orange,104.19446626963017,orange
apple,122.44906371849038,red
orange,101.7815274862743,orange
orange,108.3198784580309,orange
orange,109.62624040614375,orange
orange,99.72470419583523,orange
orange,96.06744338385332,orange
orange,102.8499567370683,red
orange,106.03595034582345,orange
orange,99.32613420779093,orange
orange,98.75389564006424,orange
apple,83.13927420949949,red
orange,102.80217369395405,orange
apple,93.54880486014812,red
apple,135.97446321363887,red
orange,94.18819025500912,orange
apple,71.79369812787643,green
apple,135.1760778352836,green
apple,135.19420692456873,green
apple,97.35091318277252,red
apple,50.84713375454912,red
apple,70.76822118509166,red
apple,58.75183306401818,red
apple,88.85703961702526,green
orange,103.5728356166437,orange
apple,70.74110356741491,red
apple,72.6389133087254,green
orange,99.50123017187101,orange
apple,116.66620100810974,red
orange,99.74589649933432,orange
apple,96.31997810761526,green
orange,106.2014332419724,orange
orange,99.00188719803742,orange
orange,101.40733822218364,green
apple,88.77684619480448,green
orange,96.65847197781791,orange
orange,98.57893527694677,orange
orange,98.04250702396823,orange
orange,101.63727214972401,orange
orange,93.6260710152867,orange
apple,95.18945058420081,green
apple,143.8775680120629,red
apple,60.86135021109585,red
orange,108.43901146348385,orange
orange,98.16009096415279,orange
apple,51.9384740672043,green
orange,98.04630659014578,orange
orange,109.15628747506379,orange
apple,140.19236556907344,red
apple,72.48866783747127,red
orange,105.926373923028,orange
apple,106.53277048332572,red
apple,106.97975102972799,green
apple,79.2772559024253,red
apple,97.4021440845109,red
apple,129.9908765687984,red
orange,101.80144804721954,orange
orange,97.55789091823996,orange
apple,147.88344898682607,green
orange,99.45483826215172,orange
apple,100.45439519574782,red
apple,148.0619816527289,red
orange,102.76753693313736,orange
apple,99.56700675827429,red
